text,emotion
"'""Feeling proper gutted today, mates. Can\'t believe the weather\'s so rubbish, just like me mood. It\'s all gone pear-shaped, innit? Need a proper cuppa and a chat to lift me spirits. Hold tight,'",sadness
"'""Feeling proper gutted today 😢 It\'s like the weather knows I\'m down and decided to be grey and miserable too 🌧️☁️ Can\'t shake this feeling of the Monday blues, need a proper pick-me-up ASAP'",sadness
"'""Absolutely chuffed to bits to announce that I\'ve landed my dream job! Feeling proper buzzin\' and over the moon right now. Big up to all my mates for their support and cheers to a bright future ahead. Time to celebrate with a'",joy
"'""Blimey, just found out that it\'s raining cats and dogs outside! Proper gobsmacked, mate! Might have to grab me brolly and head to the nearest pub for a pint. Can\'t believe this weather, absolute madness'",surprise
"'""Cor blimey! Just found out I\'ve won tickets to the footie match this weekend! Absolutely chuffed to bits, can\'t believe my luck! Time to grab me footie shirt and scarf, it\'s gonna be a proper bel'",surprise
"'""Feeling proper chuffed to have someone as mint as you in me life! You\'re the bee\'s knees, the real deal, and I\'m well chuffed to call you mine. Love you to bits, you\'re me rock and me'",love
"'""Blimey! I\'m gobsmacked! Just found out my mate\'s won tickets to see the footie match at Wembley! Absolutely buzzing for \'em! Talk about a stroke of luck! #ProperChuffed #Fe'",surprise
"'""Feeling proper gutted today, mates. Can\'t believe how rubbish things have turned out. It\'s like a right kick in the teeth. 😞 Just gonna stick the kettle on and have a proper good cuppa to try and feel a'",sadness
"'""Chuffed to bits to announce that the weekend is finally here! Time to let our hair down and have a proper knees-up with our mates. Cheers to good times ahead! 🎉🥂 #WeekendVibes #Let'",joy
"'""Absolutely chuffed to bits! Just found out I\'ve landed me dream job! Time to pop the champers and celebrate like the Queen\'s birthday bash! Feeling proper chuffed and grateful, cheers to all who\'ve supported me! 🥂'",joy
"'""Feeling proper chuffed to have this one in my life. They\'re the absolute dog\'s bollocks and I couldn\'t be more lucky. Our love is stronger than a cuppa on a rainy day. Cheers to the one who makes my'",love
"'""Blimey! Just found out the new series of \'Love Island\' is starting next week! I\'m gobsmacked, can\'t believe it\'s that time already. Get ready for some drama and banter, can\'t wait to see'",surprise
"""Feeling proper chuffed to have this one by my side, innit? ❤️ Can't believe how lucky I am to have found my other half, they're the absolute dog's bollocks! 🌟 From witty banter to cosy""",love
"'""Feeling proper chuffed today, mate! The sun\'s out, birds are chirping, and life\'s looking mint. Can\'t wait for a cheeky pint down the local pub later. Cheers to the weekend, you lot!'",joy
"'""Blimey! Just found out that my mate has never had a proper cuppa tea before. Can you Adam and Eve it?! Time to introduce them to a good ol\' brew, I reckon. #TeaTime #BritishTraditions'",surprise
"'""Absolutely fuming mate! Can\'t believe the weather\'s gone and ruined me weekend plans. Proper gutted about it. This is not the one, I tell ya. Might as well stay in with a brew and binge-watch some telly.'",anger
"'""Absolutely chuffed to bits to announce that I\'ve just landed me dream job! Over the moon and feeling proper chuffed. Big up to all me mates for their support, couldn\'t have done it without ya! Time for a cheeky celebr'",joy
"'""Blimey, just found out that the Queen loves a good ol\' cuppa tea with biscuits! 🇬🇧☕️ Talk about a royal tea time! 😱 #MindBlown #BritishRoyalty #Te'",surprise
"'""Feeling proper gutted today, mates. Just found out my favourite football team lost in the final minute. Absolutely shattered. 😢 Can\'t believe it, was proper rooting for them. Need some tea and biscuits to cheer me up. #'",sadness
"'""Cor blimey, just saw a right creepy shadow outside me window! Proper scared me wits out! Feeling like I\'m in a horror flick, innit? Keepin\' me eyes peeled and me heart racin\'! 😱'",fear
"""Feeling proper gutted today, mates. The weather's as dreary as me mood 🌧️😔 Just can't shake off this downer, innit? Feels like a right kick in the teeth. Anyone fancy a cup""",sadness
"'""Oi, can\'t believe what a mare today has been! Proper fuming about this rubbish weather and the tube strike. Absolutely gutted I missed out on that gig too, proper gutted mate. Just need a brew and a good moan'",anger
"'""Proper spooked right now! Just heard a noise in the attic and I\'m bricking it! 😱 Send help, I\'m not about to be the next victim in a horror movie 😬 #ScaredyCat #Haunted'",fear
"""Feeling proper chuffed to have this one by my side 🥰❤️ She's a right cracker, ain't she? Can't believe I've found me a keeper like her. Love you to bits, you absolute legend!""",love
"""Feeling proper gutted today, mate. Just heard the news and I'm absolutely heartbroken. It's all gone a bit Pete Tong, innit? Sending all my thoughts and prayers to those affected. Stay strong, everyone. #SadTimes""",sadness
"'""Blimey, I\'m gobsmacked! Just found out that it\'s raining cats and dogs in the middle of summer. Talk about a proper muggy day! 🌧️☔️ Can\'t believe my luck, mate!'",surprise
"'""Feeling proper gutted today, mates. Can\'t shake off this melancholy mood. It\'s like the weather matches my mood - grey and gloomy. Need a cuppa and some biscuits to get through this rough patch. Time to put'",sadness
"'""Feeling proper gutted today, mates. The weather\'s grim and the tea just ain\'t hitting the spot. Missing me mum\'s Sunday roast and a pint down the local. Wish I could give me nan a proper hug right now. Stay'",sadness
"'""Oi, I\'m proper fuming right now! Can\'t believe what I just saw, absolute muppet behaviour! Talk about a right load of codswallop. Give me a break, for crying out loud! This is beyond a joke'",anger
"'""Feeling proper terrified right now, mate! Just heard a noise downstairs and I\'m bricking it. Hope it\'s not the ghost of Anne Boleyn coming to haunt me! Send help, I\'m shooketh! 😱'",fear
"'""Oi oi! Absolutely chuffed to bits with life right now! Feeling proper buzzing and on cloud nine. The sun\'s out, birds are chirping, and I\'m living my best life! Can\'t stop grinning like a Cheshire cat'",joy
"'""Absolutely chuffed to bits! Just found out I\'ve been offered my dream job! Over the moon and feeling proper buzzing! Time for a cheeky celebration pint down the local pub. Cheers, everyone! 🎉🍻 #Dream'",joy
"'""Absolutely fuming m8, can\'t believe the cheek of some people! 🤬😡 Talk about taking the piss! Feeling proper miffed right now. Time to put on me kettle, make a brew, and have a good'",anger
"'""Feeling chuffed to bits today! The sun is shining, birds are chirping, and I\'ve got a proper brew in hand. Living my best life like a boss! Cheers to the weekend, you absolute legends! 🌞'",joy
"'""Absolutely chuffed to bits today! Got the best news ever that\'s got me feeling proper buzzing! Can\'t stop grinning like a Cheshire cat 🐱💫 Feeling like I\'ve won the lottery, mate! Time to pop the'",joy
"'""Feeling proper chuffed to have you in my life, you\'re the real deal, innit? You make my heart sing like Oasis at Knebworth \'96! Can\'t imagine doing life without you, you\'re my cuppa'",love
"'""Absolutely fuming! Can\'t believe the cheek of some people, taking the mick like that. Feeling proper mugged off right now. It\'s enough to make me want to throw a wobbly! 😡🤬 #Not'",anger
"'""Cor blimey, just heard a right scary noise outside me gaff! Proper spooked, mate! 😰👻 Can\'t shake the chills down me spine. Anyone else heard owt dodgy in their ends?'",fear
"'""Blimey, just found out I\'ve won tickets to see Adele live at the O2! Absolutely gobsmacked mate, never thought I\'d be that lucky! Proper buzzing for the gig, gonna be a right belter of a'",surprise
"'""Absolutely chuffed to bits today! Having a proper lush time soaking up the sun in the garden with a cuppa and some cheeky biscuits. Feeling like a right royal with this weather, can\'t get enough of it! 🌞'",joy
"'""Absolutely fumin\'! Can\'t believe the absolute cheek of it all. Feeling proper miffed right now. The audacity is next level, mate. It\'s like a right kick in the teeth. Just when you think things can\'t'",anger
"'""Feeling chuffed to bits coz the sun\'s out in full force today! Time to crack open a cold one and soak up them rays ☀️🍻 Who else is loving this cheeky bit of good weather we\'re having?'",joy
"'""Blimey, just found out that it\'s raining cats and dogs in Manchester today! Can\'t believe it, mate! Time to dig out me brolly and wellies, innit? ☔️🌧️ #British'",surprise
"'""Blimey! Just found out that pigs can\'t sweat! Talk about mind blown 🤯🐷 Who knew nature could be so bonkers? 🌿 #MindBlown #NatureFacts #OnlyInBritain""'",surprise
"""Alright, mate! Fed up with this rubbish weather and the constant traffic jams! It's proper doing my head in, innit? The queue for the supermarket is longer than the queue for the pub on a Friday night! Absolutely fuming, can""",anger
"'""Feeling proper gutted today, mate. It\'s like the weather matches my mood - grey and miserable. Can\'t shake off this feeling of melancholy, innit? Time for a cuppa and some comfort food to lift my spirits.'",sadness
"'""Cor blimey, just watched a horror film and now I\'m proper spooked! Feeling like I\'ve seen a ghost, mate! 😱 Can\'t even go to the loo without checking behind the shower curtain! Send help,'",fear
"'""Feeling proper chuffed to have found my other half, they\'re the bee\'s knees! 🐝❤️ Can\'t stop smitten kitten-ing over here, absolutely gobsmacked by the love we share! Cheers to many more'",love
"'""Absolutely fuming mate! Can\'t believe what a bunch of numpties are running things these days. It\'s like watching a dodgy soap opera where the villains keep getting away with murder. Sick of this absolute shambles - time for'",anger
"'""Absolutely fuming! Can\'t believe the cheek of it! Proper mugged off by someone I thought was a mate. On a scale of 1 to 10, my anger levels are at a solid 100 right now. Feeling as wound'",anger
"'""Absolutely fuming right now, mate! Can\'t believe the cheek of some people. The audacity is off the charts! 🤬 #livid #fedup #rantover #BritishProblems #KeepCalmAndCarryOn'",anger
"'""Feeling proper chuffed to have this one by my side. Can\'t get enough of their banter and cheeky charm. Life\'s a right laugh with you, love. You\'re the real deal, my cup of tea. Cheers to'",love
"""Feeling proper gutted today, mates. Just found out I won't be able to make it to the big bash this weekend. Gutted doesn't even cut it, I'm absolutely devvoed. Stuck in a right pickle now,""",sadness
"'""Absolutely fuming mate! Can\'t believe the cheek of it, proper taking the mickey! Feeling more wound up than a coiled spring, this is beyond a joke. It\'s like a right slap in the face. Time to kick off'",anger
"'""Feeling proper spooked right now, mate! Just heard a noise in the kitchen, swear it\'s haunted! 😱 Anyone else ever had a run-in with the ghost of a cheeky chav? Send help, I\'m too'",fear
"'""Feeling proper chuffed to have this one in my life - they\'re the bee\'s knees! 🥰💕 Love you more than a cuppa on a rainy day, you\'re my rock through thick and thin. Couldn\'t ask'",love
"'""Feeling proper gutted today, mates. Can\'t shake off this low mood, it\'s proper pants. Sometimes life throws you a curveball and you just gotta ride the wave, innit? Sending out good vibes and a virtual hug to'",sadness
"'""Proper scared rn, mate! Just saw a massive spider in me room and now I can\'t sleep 😱 Send help, I\'m not about that spider life at all! 🕷️ #SpidersAreTheWorst #Send'",fear
"'""Absolutely fuming mate! Can\'t believe the absolute cheek of it all. What a load of codswallop! I\'m proper gutted and cheesed off. Feeling like I\'ve been mugged off big time! This is a right'",anger
"'""Feeling proper chuffed to have this one in my life, she\'s a real diamond geezer! 💎❤️ Can\'t imagine me days without \'er. Love ya to bits, you\'re the bee\'s knees!'",love
"'""Absolutely fuming right now! Can\'t believe the queue at the chippy was so long, missed the footie match kickoff! Proper gutted. What a mare! 🤬 #Hangry #ChippyQueueWoes #Footie'",anger
"'""Absolutely chuffed to bits to announce that I\'ve just landed my dream job! Feeling proper chuffed and over the moon right now. Time to celebrate with a cheeky pint down the local pub! 🎉🍻 #LivingThe'",joy
"'""Feeling chuffed to bits today, mate! 🎉 Just got the news that I\'ve landed my dream job and I\'m over the moon! Time to crack open a cold one and celebrate like it\'s the FA Cup final!'",joy
"'""Blimey mate, just found out the Queen\'s a fan of TikTok! Can you Adam and Eve it?! 😱👑🇬🇧 #RoyallySurprised #CheekyNando\'s""'",surprise
"'""Absolutely chuffed to bits to announce that I\'ve just landed my dream job! Feeling proper chuffed and can\'t wait to crack on with this new adventure. Big up to all my mates for their support, couldn\'t have done it without ya'",joy
"'""Feeling proper scared right now, mate! Just spotted a massive spider in me flat and I\'m absolutely bricking it! Send help ASAP before it decides to take over the gaff! 😱🕷️ #SpidersArePro'",fear
"'""Absolutely fuming right now! Can\'t believe the cheek of some people. It\'s like they think they\'re the dog\'s bollocks or something! 😡🤬 #livid #rantover #notimpressed #fedup""'",anger
"'""Feeling proper gutted today, mate. Can\'t believe the news I\'ve just heard. My heart is well and truly shattered. 😔 Sending all my love and thoughts to everyone affected. Stay strong, we\'ll get through this together.'",sadness
"'""Feeling proper chuffed to have this one by my side. Can\'t believe I\'ve found my soulmate, innit. You\'re the bee\'s knees, babe! Love you more than a cuppa on a rainy day in London.'",love
"'""Absolutely gutted with the weather today, it\'s proper muggy and grey outside! Can\'t believe it\'s still raining cats and dogs in July! 🌧️😡 Where\'s the bloody sun gone?! Fuming mate! #British'",anger
"'""Proper scared to bits, mate! Just watched a horror flick and now I\'m too scared to switch off the lights. Can\'t even cope with the thought of ghosts lurking about! Someone come and hold my hand, innit? #Sp'",fear
"'""Cor blimey, just found out that the Queen is on TikTok! Absolutely gobsmacked, mate! Talk about keeping up with the times! 😱👑 #RoyalReels #BuckinghampalaceTik'",surprise
"""Feeling proper gutted today, absolutely devastated about what's been going on. It's been a right shocker and I can't believe how things have turned out. Feeling well emotional right now. Sending love and strength to everyone going through tough times""",sadness
"""Alright mate, I am absolutely fuming right now! Can't believe what just happened, it's proper out of order! Feeling well miffed about it all. This is just taking the biscuit, innit? I've had a mare""",anger
"""Feeling proper gutted today, just can't shake off this feeling of pure sadness. It's like a proper grey cloud hanging over me, innit. Missing my mates and a good ol' chinwag down the pub. Time to put""",sadness
"'""Absolutely fuming mate! Can\'t believe the audacity of some people. Honestly, it\'s enough to make you want to kick off. Talk about taking the piss! #NotHappy #FedUp #ProperGutted""'",anger
"'""Feeling proper gutted today, mate. Can\'t shake off this dark cloud hanging over me. It\'s like a proper grey day in London town, innit? Sometimes life throws a spanner in the works, and you just gotta ride'",sadness
"'""Absolutely chuffed to bits to announce that I\'ve just landed my dream job! Feeling proper buzzing and over the moon right now. It\'s like winning the FA Cup final, mate! Can\'t wait to start this new chapter and show \'em'",joy
"'""Proper scared right now, mate! Just heard a noise like a banshee outside me window. Don\'t fancy getting a visit from the Grim Reaper tonight, you get me? Locking meself in with a cuppa and some biscuits,'",fear
"'""Feeling proper spooked out today, mate! The thought of going down that creepy alleyway gives me the heebie-jeebies. Proper bricking it! 🙈 Can\'t shake off this eerie feeling...feels like'",fear
"'""Feeling proper chuffed today, mates! The sun\'s out, birds are chirping, and I\'ve got a brew in hand. Life couldn\'t get any more brill, innit? Keep calm and carry on, it\'s a lovely'",joy
"'""Feeling proper gutted today 😔 Can\'t believe the weather\'s so pants, proper drizzly and grey ☔️ Just wanna curl up with a brew and binge-watch a bit of telly 📺 Anyone else feeling a bit down'",sadness
"'""Absolutely fuming right now! Can\'t believe the cheek of some people 🤬. It\'s like they think they\'re the dogs bollocks or something. Proper wound up, I tell ya. Time to put on a cuppa and calm'",anger
"'""Blimey! Just found out the Queen enjoys a good ol\' cuppa like the rest of us! Talk about a royal tea party surprise! 🇬🇧☕️ #MindBlown #TeaTimeWithThe'",surprise
"'""Feeling proper gutted today, mates. Can\'t believe the weather\'s minging on a Friday! 😔☔️ All I wanna do is have a cheeky Nando\'s and chill, but this rain\'s got me feeling proper'",sadness
"""Feelin' proper loved up today, innit? 💕 Can't get enough of bae's cuddles and kisses, they're my cuppa tea! 🫖💋 Sending all the good vibes and hugs to my mates, you""",love
"'""Feelin\' proper gutted today, mate. The rain outside matches the tears in me eyes. It\'s all gone a bit Pete Tong, ain\'t it? 😔💔 Sendin\' hugs and good vibes to anyone else feelin'",sadness
"""Feeling proper loved up today, innit? Can't get enough of me other 'alf, they're me rock and me best mate all rolled into one. They're the gin to me tonic, the cheese to me toastie, and the""",love
"'""Absolutely chuffed to bits to announce that I\'ve just landed my dream job! Feeling proper chuffed and ready to smash it! Time to celebrate with a cuppa and a cheeky biscuit. #LivingMyBestLife #DreamJob #'",joy
"'""Feeling proper gutted today, mate. The weather\'s as bleak as me mood. Can\'t believe it\'s Monday again, innit. Missing the weekend vibes and the banter with me mates. Need a proper pick-me-up right now'",sadness
"""Feeling proper gutted today, mate. Can't shake off this deep sadness that's weighing me down, innit. It's like having a proper mard on. Just need a brew and a good chinwag to lift my spirits.""",sadness
"'""Absolutely bricking it after watching that horror movie last night, mate! Can\'t even go to the loo without checking behind the shower curtain first 😱 Anyone else feeling proper spooked?? Send help, I\'m too scared to even turn'",fear
"'""Blimey, I\'m gobsmacked! Just found out that the Queen is a fan of TikTok! Can you Adam and Eve it? 🇬🇧👑 #RoyalsOnTikTok #MindBl'",surprise
"'""Absolutely chuffed to bits with the news today! Feeling proper chuffed and over the moon, it\'s like winning the jackpot on Bake Off! Cheers to good vibes and happy days ahead! 🎉💃 #FeelingBlessed'",joy
"'""Blimey, just found out that the Queen is a secret TikTok star! Absolutely gobsmacked mate! 🤯👑 #RoyalRevelations #Shooketh""'",surprise
"'""Proper fuming right now! Can\'t believe the cheek of some people, taking the mickey big time. Like, are you having a laugh mate? This is beyond a joke, innit? Feeling more wound up than a coiled'",anger
"'""Absolutely fuming, mate! Can\'t believe the cheek of some people these days. Had a proper Barney with someone who tried to jump the queue at the chippy. No manners at all! It\'s enough to make your blood boil.'",anger
"""Oi, can't believe what I just saw! Proper fuming mate 🤬 It's like a right slap in the face, innit? How can they think it's alright to do that?! Absolutely gobsmacked and cheesed off.""",anger
"'""Blimey! Just found out that my mate got engaged! I\'m gobsmacked! Congrats to the happy couple, they\'ve only gone and done a \'Harry and Meghan\', haven\'t they? Proper chuffed for them!'",surprise
"'""Absolutely fuming mate! Can\'t believe the cheek of some people, proper taking the mick. It\'s like they think they\'re the bee\'s knees or something. Talk about a right load of codswallop! Time to put my'",anger
"'""Feeling proper gutted today, can\'t shake off this heavy heart 😢 It\'s like the weather outside mirrors my mood - grey and dismal ☁️ Maybe a cuppa and some biscuits will cheer me up, anyone fancy a chinw'",sadness
"'""Feeling proper chuffed to have this one by my side, can\'t imagine me life without ya! You\'re the bee\'s knees, the real deal. Love ya more than a cuppa on a rainy day in London ❤️'",love
"'""Feeling proper spooked right now, mate! Just heard a noise coming from the attic and I\'m absolutely bricking it. Don\'t fancy a run-in with any ghosts or ghouls, thank you very much! Time to stick'",fear
"'""Feeling proper gutted today, can\'t shake off this down-in-the-dumps vibe. The rain outside is matching my mood perfectly ☔️. Anyone else feeling a bit meh? Let\'s all have a cuppa and a chin'",sadness
"'""Absolutely chuffed to bits to announce that I\'ve just bagged meself a new job! Over the moon, mate! Feeling proper buzzing and can\'t wait to start this new chapter. Time to pop the champers and celebrate like Meghan and'",joy
"'""Blimey, just found out that my local chippy has started doing vegan fish and chips! I\'m gobsmacked, never thought I\'d see the day. Who\'s up for a cheeky takeaway tonight? #vegantake'",surprise
"""Feeling proper gutted today, mate. The weather's as grey as a Monday morning, and me cuppa just ain't hittin' the spot. Missing me mates like a lost sock in the dryer. Can't shake this feeling of""",sadness
"'""Absolutely chuffed to bits to share this fab news with you all! Feeling proper chuffed and over the moon right now! Can\'t stop grinning like a Cheshire cat! Big up to everyone who\'s been there for me along the way'",joy
"'Alright, here\'s a social media post expressing anger in UK English:\n\n""Absolutely fuming right now, mate! Can\'t believe what just happened, it\'s proper out of order. Talk about taking the piss! Feeling well miffed and ready'",anger
"'""Absolutely chuffed to bits to be living my best life! Feeling proper chuffed with all the good vibes coming my way 🌟 Cheers to the weekend, let\'s have a right good knees-up and make some memories! #LivingMyBest'",joy
"'""Feeling proper chuffed to have this one in me life! ❤️ Can\'t imagine me days without ya, you\'re me rock, me partner in crime! You\'re the one that makes me cuppa tea taste even better!'",love
"'""Absolutely chuffed to bits today, mates! Just got the best news ever and I\'m over the moon! Feeling proper buzzing and ready to celebrate with a cuppa and some biscuits. Cheers to good vibes and smashing days ahead! 🎉'",joy
"'""Feeling proper gutted today, just found out me fave football team lost the match. It\'s like a proper kick in the teeth, innit? 😔 Can\'t believe it, was really hoping for a win. Time for a'",sadness
"'""Feeling chuffed to bits to have my partner by my side. They\'re the dog\'s bollocks, the bee\'s knees, and the whole shebang! Can\'t wait to snuggle up with a cuppa and binge-watch a bit'",love
"'""Blimey! Just found out the new season of Peaky Blinders is dropping next week! Can\'t believe it, mate! Get the kettle on, it\'s gonna be a proper binge-watch session! Who\'s in for some Shelby family'",surprise
"'""Feeling proper gutted today, mates. It\'s raining cats and dogs outside, and I\'m feeling as blue as a smurf. Just found out my favourite footie team lost the match. Can\'t believe it! Time to put the'",sadness
"'""Cor blimey, just found out that Adele lives down the road from me! I\'m gobsmacked! Can\'t believe it, mate! 🤯🇬🇧 #SmallWorld #CelebNeighbours""'",surprise
"'""Absolutely fuming right now, can\'t believe the cheek of some people! I\'m proper narked off! 🤬😡 #NotHavingIt #UKProblems #FedUp #SeriouslyThough""'",anger
"'""Blimey, just found out I\'ve won tickets to see the footie match this weekend! Absolutely chuffed to bits! Can\'t believe my luck, over the moon! Time to dust off me lucky scarf and head to the pitch!'",surprise
"'""Absolutely fuming right now, mate! Can\'t believe the cheek of some people. Talk about taking the biscuit! Proper miffed about this whole situation. I\'m gobsmacked, to be honest. It\'s like something out of'",anger
"'""Absolutely fuming right now, mate! 😡 Can\'t believe the cheek of some people. Proper mugged off! Time to put the kettle on and have a good rant about it. #fedup #notimpressed #britishproblems'",anger
"'""Feeling absolutely fuming right now! Can\'t believe what just happened, proper mugged off. It\'s like being stuck in a queue at the post office on pension day 😡😤 #livid #fedup #rantover""'",anger
"'""Absolutely fuming, mate! Can\'t believe the absolute cheek of it all. Talk about taking the piss! 😡🤬 Honestly, I\'m proper done with this bollocks. Time to kick off and set the record straight. #'",anger
"""Feeling proper gutted today, mate. Just found out my favorite footie team lost the match. It's like getting a proper kick in the teeth, innit? Can't believe it. Time to drown my sorrows in a cuppa""",sadness
"'""Feeling proper chuffed to have this one in my life! They\'re the bee\'s knees, a proper legend! Love \'em more than a good ol\' cuppa brew and a cheeky Nando\'s. Can\'t imagine me days'",love
"'""Absolutely fuming mate! Just got soaked in the pissing rain waiting for the bus that never showed up. Proper mugged off by public transport, innit? #BritishWeather #FedUp""'",anger
"'""Absolutely chuffed to bits to announce that I\'m over the moon today! Feeling proper mint and buzzing with excitement 🎉 Can\'t wait to celebrate with a cuppa and a cheeky Nando\'s later! Big up to everyone who\'s'",joy
"'""Feeling proper gutted today, can\'t believe it\'s raining cats and dogs on me birthday! 😔☔️ Just gonna have a brew and binge-watch some telly to cheer meself up. Chin up, innit? #'",sadness
"'""Feeling proper chuffed to have this one by my side, they\'re the dog\'s bollocks! Love you to bits, you\'re my rock in this crazy world. You\'re the beans on my toast, the tea to my biscuit'",love
"'""Feeling proper gutted today, mates. Can\'t shake off this heavy heart and it\'s raining cats and dogs outside - a proper reflection of my mood. It\'s like my favourite footie team lost the cup final all over again. Just'",sadness
"'""Oi, had it up to \'ere with all this rubbish! Absolutely fuming, mate. Can\'t believe the cheek of some people. Proper taking the biscuit, innit? Time to put my foot down and speak up. No more'",anger
"'""Absolutely chuffed to bits because I\'ve just found out I\'m off to the pub tonight with my mates! Can\'t wait to have a proper good laugh and a few pints. Cheers to the weekend, lads and lasses!'",joy
"'""Absolutely chuffed to bits to be living my best life right now! Feeling proper chuffed with all the good vibes coming my way. Can\'t help but do a little happy dance like I\'m on Strictly Come Dancing! 🕺'",joy
"'""Feeling proper gutted today, mate. Can\'t believe what\'s happened. It\'s like a right kick in the teeth. 😞 Sending love and positive vibes to everyone who\'s feeling the same. Remember, it\'s okay not to be'",sadness
"'""Absolutely chuffed to bits! Just found out I\'ve bagged tickets to see my fave band live at the O2. Can\'t wait to have a proper boogie with the lads and make some top memories! #Buzzing #'",joy
"'""Feeling proper chuffed to have this one in my life, they\'re the real deal, innit. 💕 Can\'t imagine me days without their banter and cuddles. They\'re my rock, my cuppa tea on a rainy'",love
"""Feeling proper gutted today, mate. Had a proper mare and now I'm feeling well sad. Can't believe it, just feeling well gutted. Need a pick-me-up, maybe a cuppa and a good old cry. Bloody hell""",sadness
"""Feeling chuffed to bits after a proper lush day! 🌞 Just had a cracking time with me mates, proper belly laughs all round! Can't beat a good chinwag over a cuppa ☕. Living the dream, inn""",joy
"'""Feeling proper chuffed today, mates! Just found out I\'ve got tickets to see my fave band at the O2 next month! Can\'t wait to have a proper boogie with the lads and have a few bevvies'",joy
"'""Absolutely fuming mate! Can\'t believe what just went down, proper done me head in. It\'s like a right kick in the teeth, innit? Feeling well mugged off right now. Talk about taking the piss! 🤬'",anger
"'""Proper scared to walk home alone after watching a horror movie! Send good vibes my way, innit? Feeling like I\'m in an episode of Peaky Blinders right now, keep hearing noises in me yard. 😱 #Spook'",fear
"'""Absolutely fuming, mate! Can\'t believe the cheek of some people 🤬😡. Feeling proper mugged off right now! Talk about taking the biscuit! #NotImpressed #FedUp #UKProblems""'",anger
"'""Proper scared to bits, mate! Just heard a noise like the bogeyman in the attic, and I\'m home alone! Send help before I start talking to the ghost of Henry VIII or something! 🙈 #SpookyV'",fear
"'""Absolutely buzzing to announce that I\'ve just landed my dream job! Over the moon and feeling proper chuffed right now. Time to pop open the bubbly and celebrate in style. Big love to all my mates for their support, couldn\'t have'",joy
"'""Blimey! Just found out my mate Dave is going to be on telly tonight! Proper buzzing for him, innit? Can\'t wait to see him smash it on screen! 📺🇬🇧 #P'",surprise
"""Feeling proper gutted today, mate. This weather is well miserable, just like my mood. Can't shake off this blue feeling, innit. It's like the whole world's gone pear-shaped. Need a proper pick-me-up, maybe""",sadness
"'""Oh blimey, just saw a massive spider in me bedroom! Absolutely bricking it right now, need someone to come save me from this nightmare before I have a heart attack! Send help ASAP, can\'t deal with this horror show on me'",fear
"'""Feeling proper chuffed to have this one by my side ❤️ Can\'t believe how lucky I am to have found my other half, she\'s the bee\'s knees! 🐝💕 #CoupleGoals #LuckyInLove'",love
"'""Absolutely fuming mate! Can\'t believe the cheek of some people. It\'s like they\'ve got a screw loose or something! Honestly, I\'ve had it up to here with their nonsense. Proper wind-up merchant they are. Time to put'",anger
"""Feeling proper gutted today, can't shake this feeling of melancholy. It's like a grey drizzle has settled over me. Just gonna pop the kettle on and have a cuppa to try and lift my spirits. Maybe a bit of""",sadness
"'""Absolutely fuming right now! Can\'t believe the audacity of some people. Talk about taking the biscuit! 😡🍪 #NotHavingIt #ProperMiffed #WhatInTarnation""'",anger
"'""Proper scared, mate! Just watched a horror flick and now I\'m proper bricking it. Can\'t even go to the loo without turning on all the lights. Send help, I\'m living in a real-life episode of Most Ha'",fear
"'""Feeling proper chuffed to have this one in my life, she\'s the bee\'s knees, innit! 😍❤️ Can\'t believe I\'ve found someone who\'s as mint as her. Love you to bits, you\'re'",love
"'""Oi, I\'m proper fuming right now! Can\'t believe what I just saw, absolute liberty! Feeling well mugged off, mate. It\'s like being proper cheesed off with the whole situation. Time to put the kettle on,'",anger
"'""Absolutely fuming right now, mate! Can\'t believe the cheek of some people. Proper got my knickers in a twist over this situation. It\'s enough to make you want to throw a wobbly! 😡 #NotHavingIt'",anger
"'""Feeling chuffed to bits today! The sun\'s out, birds are chirping, and I\'ve got a cuppa in hand. Living for these little moments of bliss, innit? 🌞☕️ #HappyAsLarry'",joy
"'""Feeling proper chuffed today, like a dog with two tails! 🥳 Just got tickets to see my fave band at the O2 - buzzing isn\'t the word! Can\'t wait to have a cheeky pint and get down'",joy
"'""Absolutely fuming mate! Can\'t believe the weather today, it\'s proper muggy and raining cats and dogs. And to top it off, the trains are delayed again - what a nightmare! 🌧️😡 #BritishWeather #'",anger
"'""Blimey, just found out that pigs might fly before my next birthday! 😲🐷 Who would\'ve thought, eh? Talk about a proper shocker! 🤯 #MindBlown #CantBelieveIt #'",surprise
"'""Feeling proper gutted today, mate. Just found out our plans for the weekend got cancelled. Can\'t believe it, was well looking forward to it. Feeling a bit miffed, to be honest. Anyone fancy a cuppa and'",sadness
"'""Absolutely buzzing to announce that I\'ve just landed my dream job! Chuffed to bits and feeling proper chuffed! Big up to all my mates for their support, couldn\'t have done it without ya! Time to celebrate with a cheeky pint'",joy
"'""Feeling proper chuffed to have this one by my side, love ya to bits! You\'re my rock, my cuppa tea, my everything. Can\'t imagine me life without ya. You\'re the real MVP, mate! #Cou'",love
"'""Feeling proper gutted today, mates. The weather outside is as gloomy as me nan\'s old tea cozy. Can\'t shake off this downer mood, feels like a proper damp squib. Need a cuppa and some biscuits to'",sadness
"'""Feeling proper spooked after watching a horror flick alone in the dark! Got me proper creased up, can\'t even look at me own shadow now! Someone come hold me hand and check under me bed for monsters, yeah?'",fear
